"","trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_name","stop_desc","stop_lat","stop_lon","stop_url","wheelchair_boarding","route_id","service_id","trip_headsign","trip_short_name","direction_id","shape_id"
"1761","GO404_19_353",18:47:00,18:47:00,9,8,"Woodside","61st Street and Roosevelt Avenue",40.74584,-73.90297,"http://lirr42.mta.info/stationInfo.php?id=9",1,9,"GO404_19_65","Penn Station",353,1,44
"1762","GO404_19_353",18:58:00,18:58:00,8,9,"Penn Station","34th Street between 7th & 8th Avenues.",40.75058,-73.99358,"http://lirr42.mta.info/stationInfo.php?id=8",1,9,"GO404_19_65","Penn Station",353,1,44
"1763","GO404_19_354",15:40:00,15:40:00,8,0,"Penn Station","34th Street between 7th & 8th Avenues.",40.75058,-73.99358,"http://lirr42.mta.info/stationInfo.php?id=8",1,9,"GO404_19_65","Great Neck",354,0,43
"1764","GO404_19_354",15:51:00,15:51:00,9,1,"Woodside","61st Street and Roosevelt Avenue",40.74584,-73.90297,"http://lirr42.mta.info/stationInfo.php?id=9",1,9,"GO404_19_65","Great Neck",354,0,43
"1765","GO404_19_354",15:58:00,15:58:00,18,2,"Flushing Main Street","Main Street and 41st Avenue, off Kissena Boulevard.",40.75789,-73.83135,"http://lirr42.mta.info/stationInfo.php?id=18",1,9,"GO404_19_65","Great Neck",354,0,43
"1766","GO404_19_354",16:00:00,16:00:00,19,3,"Murray Hill","150th Street and 41st Avenue, just south of Roosevelt Avenue.",40.7627,-73.81454,"http://lirr42.mta.info/stationInfo.php?id=19",2,9,"GO404_19_65","Great Neck",354,0,43
"1767","GO404_19_354",16:02:00,16:02:00,20,4,"Broadway","Intersection of 162nd Street and Northern Boulevard.",40.76164,-73.80176,"http://lirr42.mta.info/stationInfo.php?id=20",1,9,"GO404_19_65","Great Neck",354,0,43
"1768","GO404_19_354",16:04:00,16:04:00,21,5,"Auburndale","Off Station Road, between 192nd Street and 39th Avenue, just north of Northern Boulevard.",40.76143,-73.78996,"http://lirr42.mta.info/stationInfo.php?id=21",1,9,"GO404_19_65","Great Neck",354,0,43
"1769","GO404_19_354",16:07:00,16:07:00,22,6,"Bayside","213th Street and  41st Avenue, off Bell Boulevard and just north of Northern Boulevard.",40.76314,-73.77125,"http://lirr42.mta.info/stationInfo.php?id=22",1,9,"GO404_19_65","Great Neck",354,0,43
"1770","GO404_19_354",16:10:00,16:10:00,23,7,"Douglaston","235th Street and 41st Avenue, off Douglaston Parkway and Wainscott Avenue.  Just north of Northern Boulevard.",40.76806,-73.74941,"http://lirr42.mta.info/stationInfo.php?id=23",1,9,"GO404_19_65","Great Neck",354,0,43
"1771","GO404_19_354",16:12:00,16:12:00,24,8,"Little Neck","Little Neck Parkway and 39th Road, just north of Northern Boulevard.",40.77504,-73.74065,"http://lirr42.mta.info/stationInfo.php?id=24",1,9,"GO404_19_65","Great Neck",354,0,43
"1772","GO404_19_354",16:15:00,16:15:00,25,9,"Great Neck","Middle Neck Road and Station Plaza at Great Neck Road, 1/4 mile North of Route 25A.",40.78721,-73.7261,"http://lirr42.mta.info/stationInfo.php?id=25",1,9,"GO404_19_65","Great Neck",354,0,43
"1773","GO404_19_355",18:47:00,18:47:00,25,0,"Great Neck","Middle Neck Road and Station Plaza at Great Neck Road, 1/4 mile North of Route 25A.",40.78721,-73.7261,"http://lirr42.mta.info/stationInfo.php?id=25",1,9,"GO404_19_65","Penn Station",355,1,44
"1774","GO404_19_355",18:49:00,18:49:00,24,1,"Little Neck","Little Neck Parkway and 39th Road, just north of Northern Boulevard.",40.77504,-73.74065,"http://lirr42.mta.info/stationInfo.php?id=24",1,9,"GO404_19_65","Penn Station",355,1,44
"1775","GO404_19_355",18:51:00,18:51:00,23,2,"Douglaston","235th Street and 41st Avenue, off Douglaston Parkway and Wainscott Avenue.  Just north of Northern Boulevard.",40.76806,-73.74941,"http://lirr42.mta.info/stationInfo.php?id=23",1,9,"GO404_19_65","Penn Station",355,1,44
"1776","GO404_19_355",18:53:00,18:53:00,22,3,"Bayside","213th Street and  41st Avenue, off Bell Boulevard and just north of Northern Boulevard.",40.76314,-73.77125,"http://lirr42.mta.info/stationInfo.php?id=22",1,9,"GO404_19_65","Penn Station",355,1,44
"1777","GO404_19_355",18:59:00,18:59:00,18,4,"Flushing Main Street","Main Street and 41st Avenue, off Kissena Boulevard.",40.75789,-73.83135,"http://lirr42.mta.info/stationInfo.php?id=18",1,9,"GO404_19_65","Penn Station",355,1,44
"1778","GO404_19_355",19:06:00,19:06:00,9,5,"Woodside","61st Street and Roosevelt Avenue",40.74584,-73.90297,"http://lirr42.mta.info/stationInfo.php?id=9",1,9,"GO404_19_65","Penn Station",355,1,44
"1779","GO404_19_355",19:16:00,19:16:00,8,6,"Penn Station","34th Street between 7th & 8th Avenues.",40.75058,-73.99358,"http://lirr42.mta.info/stationInfo.php?id=8",1,9,"GO404_19_65","Penn Station",355,1,44
"1780","GO404_19_356",16:25:00,16:25:00,8,0,"Penn Station","34th Street between 7th & 8th Avenues.",40.75058,-73.99358,"http://lirr42.mta.info/stationInfo.php?id=8",1,9,"GO404_19_65","Great Neck",356,0,43
"1781","GO404_19_356",16:36:00,16:36:00,9,1,"Woodside","61st Street and Roosevelt Avenue",40.74584,-73.90297,"http://lirr42.mta.info/stationInfo.php?id=9",1,9,"GO404_19_65","Great Neck",356,0,43
"1782","GO404_19_356",16:43:00,16:43:00,18,2,"Flushing Main Street","Main Street and 41st Avenue, off Kissena Boulevard.",40.75789,-73.83135,"http://lirr42.mta.info/stationInfo.php?id=18",1,9,"GO404_19_65","Great Neck",356,0,43
"1783","GO404_19_356",16:45:00,16:45:00,19,3,"Murray Hill","150th Street and 41st Avenue, just south of Roosevelt Avenue.",40.7627,-73.81454,"http://lirr42.mta.info/stationInfo.php?id=19",2,9,"GO404_19_65","Great Neck",356,0,43
"1784","GO404_19_356",16:48:00,16:48:00,20,4,"Broadway","Intersection of 162nd Street and Northern Boulevard.",40.76164,-73.80176,"http://lirr42.mta.info/stationInfo.php?id=20",1,9,"GO404_19_65","Great Neck",356,0,43
"1785","GO404_19_356",16:50:00,16:50:00,21,5,"Auburndale","Off Station Road, between 192nd Street and 39th Avenue, just north of Northern Boulevard.",40.76143,-73.78996,"http://lirr42.mta.info/stationInfo.php?id=21",1,9,"GO404_19_65","Great Neck",356,0,43
"1786","GO404_19_356",16:53:00,16:53:00,22,6,"Bayside","213th Street and  41st Avenue, off Bell Boulevard and just north of Northern Boulevard.",40.76314,-73.77125,"http://lirr42.mta.info/stationInfo.php?id=22",1,9,"GO404_19_65","Great Neck",356,0,43
"1787","GO404_19_356",16:56:00,16:56:00,23,7,"Douglaston","235th Street and 41st Avenue, off Douglaston Parkway and Wainscott Avenue.  Just north of Northern Boulevard.",40.76806,-73.74941,"http://lirr42.mta.info/stationInfo.php?id=23",1,9,"GO404_19_65","Great Neck",356,0,43
"1788","GO404_19_356",16:58:00,16:58:00,24,8,"Little Neck","Little Neck Parkway and 39th Road, just north of Northern Boulevard.",40.77504,-73.74065,"http://lirr42.mta.info/stationInfo.php?id=24",1,9,"GO404_19_65","Great Neck",356,0,43
"1789","GO404_19_356",17:02:00,17:02:00,25,9,"Great Neck","Middle Neck Road and Station Plaza at Great Neck Road, 1/4 mile North of Route 25A.",40.78721,-73.7261,"http://lirr42.mta.info/stationInfo.php?id=25",1,9,"GO404_19_65","Great Neck",356,0,43
"1790","GO404_19_358",16:46:00,16:46:00,8,0,"Penn Station","34th Street between 7th & 8th Avenues.",40.75058,-73.99358,"http://lirr42.mta.info/stationInfo.php?id=8",1,9,"GO404_19_65","Great Neck",358,0,43
"1791","GO404_19_358",16:57:00,16:57:00,9,1,"Woodside","61st Street and Roosevelt Avenue",40.74584,-73.90297,"http://lirr42.mta.info/stationInfo.php?id=9",1,9,"GO404_19_65","Great Neck",358,0,43
"1792","GO404_19_358",17:04:00,17:04:00,18,2,"Flushing Main Street","Main Street and 41st Avenue, off Kissena Boulevard.",40.75789,-73.83135,"http://lirr42.mta.info/stationInfo.php?id=18",1,9,"GO404_19_65","Great Neck",358,0,43
"1793","GO404_19_358",17:06:00,17:06:00,19,3,"Murray Hill","150th Street and 41st Avenue, just south of Roosevelt Avenue.",40.7627,-73.81454,"http://lirr42.mta.info/stationInfo.php?id=19",2,9,"GO404_19_65","Great Neck",358,0,43
"1794","GO404_19_358",17:09:00,17:09:00,20,4,"Broadway","Intersection of 162nd Street and Northern Boulevard.",40.76164,-73.80176,"http://lirr42.mta.info/stationInfo.php?id=20",1,9,"GO404_19_65","Great Neck",358,0,43
"1795","GO404_19_358",17:11:00,17:11:00,21,5,"Auburndale","Off Station Road, between 192nd Street and 39th Avenue, just north of Northern Boulevard.",40.76143,-73.78996,"http://lirr42.mta.info/stationInfo.php?id=21",1,9,"GO404_19_65","Great Neck",358,0,43
"1796","GO404_19_358",17:14:00,17:14:00,22,6,"Bayside","213th Street and  41st Avenue, off Bell Boulevard and just north of Northern Boulevard.",40.76314,-73.77125,"http://lirr42.mta.info/stationInfo.php?id=22",1,9,"GO404_19_65","Great Neck",358,0,43
"1797","GO404_19_358",17:17:00,17:17:00,23,7,"Douglaston","235th Street and 41st Avenue, off Douglaston Parkway and Wainscott Avenue.  Just north of Northern Boulevard.",40.76806,-73.74941,"http://lirr42.mta.info/stationInfo.php?id=23",1,9,"GO404_19_65","Great Neck",358,0,43
"1798","GO404_19_358",17:19:00,17:19:00,24,8,"Little Neck","Little Neck Parkway and 39th Road, just north of Northern Boulevard.",40.77504,-73.74065,"http://lirr42.mta.info/stationInfo.php?id=24",1,9,"GO404_19_65","Great Neck",358,0,43
"1799","GO404_19_358",17:23:00,17:23:00,25,9,"Great Neck","Middle Neck Road and Station Plaza at Great Neck Road, 1/4 mile North of Route 25A.",40.78721,-73.7261,"http://lirr42.mta.info/stationInfo.php?id=25",1,9,"GO404_19_65","Great Neck",358,0,43
"1800","GO404_19_360",17:29:00,17:29:00,8,0,"Penn Station","34th Street between 7th & 8th Avenues.",40.75058,-73.99358,"http://lirr42.mta.info/stationInfo.php?id=8",1,9,"GO404_19_65","Great Neck",360,0,43
"1801","GO404_19_360",17:40:00,17:40:00,9,1,"Woodside","61st Street and Roosevelt Avenue",40.74584,-73.90297,"http://lirr42.mta.info/stationInfo.php?id=9",1,9,"GO404_19_65","Great Neck",360,0,43
"1802","GO404_19_360",17:47:00,17:47:00,18,2,"Flushing Main Street","Main Street and 41st Avenue, off Kissena Boulevard.",40.75789,-73.83135,"http://lirr42.mta.info/stationInfo.php?id=18",1,9,"GO404_19_65","Great Neck",360,0,43
"1803","GO404_19_360",17:49:00,17:49:00,19,3,"Murray Hill","150th Street and 41st Avenue, just south of Roosevelt Avenue.",40.7627,-73.81454,"http://lirr42.mta.info/stationInfo.php?id=19",2,9,"GO404_19_65","Great Neck",360,0,43
"1804","GO404_19_360",17:52:00,17:52:00,20,4,"Broadway","Intersection of 162nd Street and Northern Boulevard.",40.76164,-73.80176,"http://lirr42.mta.info/stationInfo.php?id=20",1,9,"GO404_19_65","Great Neck",360,0,43
"1805","GO404_19_360",17:54:00,17:54:00,21,5,"Auburndale","Off Station Road, between 192nd Street and 39th Avenue, just north of Northern Boulevard.",40.76143,-73.78996,"http://lirr42.mta.info/stationInfo.php?id=21",1,9,"GO404_19_65","Great Neck",360,0,43
"1806","GO404_19_360",17:56:00,17:56:00,22,6,"Bayside","213th Street and  41st Avenue, off Bell Boulevard and just north of Northern Boulevard.",40.76314,-73.77125,"http://lirr42.mta.info/stationInfo.php?id=22",1,9,"GO404_19_65","Great Neck",360,0,43
"1807","GO404_19_360",17:59:00,17:59:00,23,7,"Douglaston","235th Street and 41st Avenue, off Douglaston Parkway and Wainscott Avenue.  Just north of Northern Boulevard.",40.76806,-73.74941,"http://lirr42.mta.info/stationInfo.php?id=23",1,9,"GO404_19_65","Great Neck",360,0,43
"1808","GO404_19_360",18:02:00,18:02:00,24,8,"Little Neck","Little Neck Parkway and 39th Road, just north of Northern Boulevard.",40.77504,-73.74065,"http://lirr42.mta.info/stationInfo.php?id=24",1,9,"GO404_19_65","Great Neck",360,0,43
"1809","GO404_19_360",18:05:00,18:05:00,25,9,"Great Neck","Middle Neck Road and Station Plaza at Great Neck Road, 1/4 mile North of Route 25A.",40.78721,-73.7261,"http://lirr42.mta.info/stationInfo.php?id=25",1,9,"GO404_19_65","Great Neck",360,0,43
"1810","GO404_19_364",17:56:00,17:56:00,8,0,"Penn Station","34th Street between 7th & 8th Avenues.",40.75058,-73.99358,"http://lirr42.mta.info/stationInfo.php?id=8",1,9,"GO404_19_65","Great Neck",364,0,46
"1811","GO404_19_364",18:07:00,18:07:00,9,1,"Woodside","61st Street and Roosevelt Avenue",40.74584,-73.90297,"http://lirr42.mta.info/stationInfo.php?id=9",1,9,"GO404_19_65","Great Neck",364,0,46
"1812","GO404_19_364",18:14:00,18:14:00,18,2,"Flushing Main Street","Main Street and 41st Avenue, off Kissena Boulevard.",40.75789,-73.83135,"http://lirr42.mta.info/stationInfo.php?id=18",1,9,"GO404_19_65","Great Neck",364,0,46
"1813","GO404_19_364",18:16:00,18:16:00,19,3,"Murray Hill","150th Street and 41st Avenue, just south of Roosevelt Avenue.",40.7627,-73.81454,"http://lirr42.mta.info/stationInfo.php?id=19",2,9,"GO404_19_65","Great Neck",364,0,46
"1814","GO404_19_364",18:18:00,18:18:00,20,4,"Broadway","Intersection of 162nd Street and Northern Boulevard.",40.76164,-73.80176,"http://lirr42.mta.info/stationInfo.php?id=20",1,9,"GO404_19_65","Great Neck",364,0,46
"1815","GO404_19_364",18:20:00,18:20:00,21,5,"Auburndale","Off Station Road, between 192nd Street and 39th Avenue, just north of Northern Boulevard.",40.76143,-73.78996,"http://lirr42.mta.info/stationInfo.php?id=21",1,9,"GO404_19_65","Great Neck",364,0,46
"1816","GO404_19_364",18:22:00,18:22:00,22,6,"Bayside","213th Street and  41st Avenue, off Bell Boulevard and just north of Northern Boulevard.",40.76314,-73.77125,"http://lirr42.mta.info/stationInfo.php?id=22",1,9,"GO404_19_65","Great Neck",364,0,46
"1817","GO404_19_364",18:25:00,18:25:00,23,7,"Douglaston","235th Street and 41st Avenue, off Douglaston Parkway and Wainscott Avenue.  Just north of Northern Boulevard.",40.76806,-73.74941,"http://lirr42.mta.info/stationInfo.php?id=23",1,9,"GO404_19_65","Great Neck",364,0,46
"1818","GO404_19_364",18:27:00,18:27:00,24,8,"Little Neck","Little Neck Parkway and 39th Road, just north of Northern Boulevard.",40.77504,-73.74065,"http://lirr42.mta.info/stationInfo.php?id=24",1,9,"GO404_19_65","Great Neck",364,0,46
"1819","GO404_19_364",18:32:00,18:32:00,25,9,"Great Neck","Middle Neck Road and Station Plaza at Great Neck Road, 1/4 mile North of Route 25A.",40.78721,-73.7261,"http://lirr42.mta.info/stationInfo.php?id=25",1,9,"GO404_19_65","Great Neck",364,0,46
"1820","GO404_19_366",18:14:00,18:14:00,8,0,"Penn Station","34th Street between 7th & 8th Avenues.",40.75058,-73.99358,"http://lirr42.mta.info/stationInfo.php?id=8",1,9,"GO404_19_117","Great Neck",366,0,43
"1821","GO404_19_366",18:25:00,18:25:00,9,1,"Woodside","61st Street and Roosevelt Avenue",40.74584,-73.90297,"http://lirr42.mta.info/stationInfo.php?id=9",1,9,"GO404_19_117","Great Neck",366,0,43
"1822","GO404_19_366",18:32:00,18:32:00,18,2,"Flushing Main Street","Main Street and 41st Avenue, off Kissena Boulevard.",40.75789,-73.83135,"http://lirr42.mta.info/stationInfo.php?id=18",1,9,"GO404_19_117","Great Neck",366,0,43
"1823","GO404_19_366",18:34:00,18:34:00,19,3,"Murray Hill","150th Street and 41st Avenue, just south of Roosevelt Avenue.",40.7627,-73.81454,"http://lirr42.mta.info/stationInfo.php?id=19",2,9,"GO404_19_117","Great Neck",366,0,43
"1824","GO404_19_366",18:36:00,18:36:00,20,4,"Broadway","Intersection of 162nd Street and Northern Boulevard.",40.76164,-73.80176,"http://lirr42.mta.info/stationInfo.php?id=20",1,9,"GO404_19_117","Great Neck",366,0,43
"1825","GO404_19_366",18:38:00,18:38:00,21,5,"Auburndale","Off Station Road, between 192nd Street and 39th Avenue, just north of Northern Boulevard.",40.76143,-73.78996,"http://lirr42.mta.info/stationInfo.php?id=21",1,9,"GO404_19_117","Great Neck",366,0,43
"1826","GO404_19_366",18:41:00,18:41:00,22,6,"Bayside","213th Street and  41st Avenue, off Bell Boulevard and just north of Northern Boulevard.",40.76314,-73.77125,"http://lirr42.mta.info/stationInfo.php?id=22",1,9,"GO404_19_117","Great Neck",366,0,43
"1827","GO404_19_366",18:44:00,18:44:00,23,7,"Douglaston","235th Street and 41st Avenue, off Douglaston Parkway and Wainscott Avenue.  Just north of Northern Boulevard.",40.76806,-73.74941,"http://lirr42.mta.info/stationInfo.php?id=23",1,9,"GO404_19_117","Great Neck",366,0,43
"1828","GO404_19_366",18:46:00,18:46:00,24,8,"Little Neck","Little Neck Parkway and 39th Road, just north of Northern Boulevard.",40.77504,-73.74065,"http://lirr42.mta.info/stationInfo.php?id=24",1,9,"GO404_19_117","Great Neck",366,0,43
"1829","GO404_19_366",18:50:00,18:50:00,25,9,"Great Neck","Middle Neck Road and Station Plaza at Great Neck Road, 1/4 mile North of Route 25A.",40.78721,-73.7261,"http://lirr42.mta.info/stationInfo.php?id=25",1,9,"GO404_19_117","Great Neck",366,0,43
"1830","GO404_19_366_1",18:12:00,18:12:00,8,0,"Penn Station","34th Street between 7th & 8th Avenues.",40.75058,-73.99358,"http://lirr42.mta.info/stationInfo.php?id=8",1,9,"GO404_19_116","Great Neck",0,0,43
"1831","GO404_19_366_1",18:25:00,18:25:00,9,1,"Woodside","61st Street and Roosevelt Avenue",40.74584,-73.90297,"http://lirr42.mta.info/stationInfo.php?id=9",1,9,"GO404_19_116","Great Neck",0,0,43
"1832","GO404_19_366_1",18:32:00,18:32:00,18,2,"Flushing Main Street","Main Street and 41st Avenue, off Kissena Boulevard.",40.75789,-73.83135,"http://lirr42.mta.info/stationInfo.php?id=18",1,9,"GO404_19_116","Great Neck",0,0,43
"1833","GO404_19_366_1",18:34:00,18:34:00,19,3,"Murray Hill","150th Street and 41st Avenue, just south of Roosevelt Avenue.",40.7627,-73.81454,"http://lirr42.mta.info/stationInfo.php?id=19",2,9,"GO404_19_116","Great Neck",0,0,43
"1834","GO404_19_366_1",18:36:00,18:36:00,20,4,"Broadway","Intersection of 162nd Street and Northern Boulevard.",40.76164,-73.80176,"http://lirr42.mta.info/stationInfo.php?id=20",1,9,"GO404_19_116","Great Neck",0,0,43
"1835","GO404_19_366_1",18:38:00,18:38:00,21,5,"Auburndale","Off Station Road, between 192nd Street and 39th Avenue, just north of Northern Boulevard.",40.76143,-73.78996,"http://lirr42.mta.info/stationInfo.php?id=21",1,9,"GO404_19_116","Great Neck",0,0,43
"1836","GO404_19_366_1",18:41:00,18:41:00,22,6,"Bayside","213th Street and  41st Avenue, off Bell Boulevard and just north of Northern Boulevard.",40.76314,-73.77125,"http://lirr42.mta.info/stationInfo.php?id=22",1,9,"GO404_19_116","Great Neck",0,0,43
"1837","GO404_19_366_1",18:44:00,18:44:00,23,7,"Douglaston","235th Street and 41st Avenue, off Douglaston Parkway and Wainscott Avenue.  Just north of Northern Boulevard.",40.76806,-73.74941,"http://lirr42.mta.info/stationInfo.php?id=23",1,9,"GO404_19_116","Great Neck",0,0,43
"1838","GO404_19_366_1",18:46:00,18:46:00,24,8,"Little Neck","Little Neck Parkway and 39th Road, just north of Northern Boulevard.",40.77504,-73.74065,"http://lirr42.mta.info/stationInfo.php?id=24",1,9,"GO404_19_116","Great Neck",0,0,43
"1839","GO404_19_366_1",18:50:00,18:50:00,25,9,"Great Neck","Middle Neck Road and Station Plaza at Great Neck Road, 1/4 mile North of Route 25A.",40.78721,-73.7261,"http://lirr42.mta.info/stationInfo.php?id=25",1,9,"GO404_19_116","Great Neck",0,0,43
"1840","GO404_19_368",18:42:00,18:42:00,8,0,"Penn Station","34th Street between 7th & 8th Avenues.",40.75058,-73.99358,"http://lirr42.mta.info/stationInfo.php?id=8",1,9,"GO404_19_65","Great Neck",368,0,43
"1841","GO404_19_368",18:53:00,18:53:00,9,1,"Woodside","61st Street and Roosevelt Avenue",40.74584,-73.90297,"http://lirr42.mta.info/stationInfo.php?id=9",1,9,"GO404_19_65","Great Neck",368,0,43
"1842","GO404_19_368",19:01:00,19:01:00,18,2,"Flushing Main Street","Main Street and 41st Avenue, off Kissena Boulevard.",40.75789,-73.83135,"http://lirr42.mta.info/stationInfo.php?id=18",1,9,"GO404_19_65","Great Neck",368,0,43
"1843","GO404_19_368",19:03:00,19:03:00,19,3,"Murray Hill","150th Street and 41st Avenue, just south of Roosevelt Avenue.",40.7627,-73.81454,"http://lirr42.mta.info/stationInfo.php?id=19",2,9,"GO404_19_65","Great Neck",368,0,43
"1844","GO404_19_368",19:05:00,19:05:00,20,4,"Broadway","Intersection of 162nd Street and Northern Boulevard.",40.76164,-73.80176,"http://lirr42.mta.info/stationInfo.php?id=20",1,9,"GO404_19_65","Great Neck",368,0,43
"1845","GO404_19_368",19:07:00,19:07:00,21,5,"Auburndale","Off Station Road, between 192nd Street and 39th Avenue, just north of Northern Boulevard.",40.76143,-73.78996,"http://lirr42.mta.info/stationInfo.php?id=21",1,9,"GO404_19_65","Great Neck",368,0,43
"1846","GO404_19_368",19:09:00,19:09:00,22,6,"Bayside","213th Street and  41st Avenue, off Bell Boulevard and just north of Northern Boulevard.",40.76314,-73.77125,"http://lirr42.mta.info/stationInfo.php?id=22",1,9,"GO404_19_65","Great Neck",368,0,43
"1847","GO404_19_368",19:12:00,19:12:00,23,7,"Douglaston","235th Street and 41st Avenue, off Douglaston Parkway and Wainscott Avenue.  Just north of Northern Boulevard.",40.76806,-73.74941,"http://lirr42.mta.info/stationInfo.php?id=23",1,9,"GO404_19_65","Great Neck",368,0,43
"1848","GO404_19_368",19:14:00,19:14:00,24,8,"Little Neck","Little Neck Parkway and 39th Road, just north of Northern Boulevard.",40.77504,-73.74065,"http://lirr42.mta.info/stationInfo.php?id=24",1,9,"GO404_19_65","Great Neck",368,0,43
"1849","GO404_19_368",19:17:00,19:17:00,25,9,"Great Neck","Middle Neck Road and Station Plaza at Great Neck Road, 1/4 mile North of Route 25A.",40.78721,-73.7261,"http://lirr42.mta.info/stationInfo.php?id=25",1,9,"GO404_19_65","Great Neck",368,0,43
"1850","GO404_19_370",19:14:00,19:14:00,8,0,"Penn Station","34th Street between 7th & 8th Avenues.",40.75058,-73.99358,"http://lirr42.mta.info/stationInfo.php?id=8",1,9,"GO404_19_65","Great Neck",370,0,43
"1851","GO404_19_370",19:25:00,19:25:00,9,1,"Woodside","61st Street and Roosevelt Avenue",40.74584,-73.90297,"http://lirr42.mta.info/stationInfo.php?id=9",1,9,"GO404_19_65","Great Neck",370,0,43
"1852","GO404_19_370",19:32:00,19:32:00,18,2,"Flushing Main Street","Main Street and 41st Avenue, off Kissena Boulevard.",40.75789,-73.83135,"http://lirr42.mta.info/stationInfo.php?id=18",1,9,"GO404_19_65","Great Neck",370,0,43
"1853","GO404_19_370",19:34:00,19:34:00,19,3,"Murray Hill","150th Street and 41st Avenue, just south of Roosevelt Avenue.",40.7627,-73.81454,"http://lirr42.mta.info/stationInfo.php?id=19",2,9,"GO404_19_65","Great Neck",370,0,43
"1854","GO404_19_370",19:36:00,19:36:00,20,4,"Broadway","Intersection of 162nd Street and Northern Boulevard.",40.76164,-73.80176,"http://lirr42.mta.info/stationInfo.php?id=20",1,9,"GO404_19_65","Great Neck",370,0,43
"1855","GO404_19_370",19:38:00,19:38:00,21,5,"Auburndale","Off Station Road, between 192nd Street and 39th Avenue, just north of Northern Boulevard.",40.76143,-73.78996,"http://lirr42.mta.info/stationInfo.php?id=21",1,9,"GO404_19_65","Great Neck",370,0,43
"1856","GO404_19_370",19:40:00,19:40:00,22,6,"Bayside","213th Street and  41st Avenue, off Bell Boulevard and just north of Northern Boulevard.",40.76314,-73.77125,"http://lirr42.mta.info/stationInfo.php?id=22",1,9,"GO404_19_65","Great Neck",370,0,43
"1857","GO404_19_370",19:43:00,19:43:00,23,7,"Douglaston","235th Street and 41st Avenue, off Douglaston Parkway and Wainscott Avenue.  Just north of Northern Boulevard.",40.76806,-73.74941,"http://lirr42.mta.info/stationInfo.php?id=23",1,9,"GO404_19_65","Great Neck",370,0,43
"1858","GO404_19_370",19:45:00,19:45:00,24,8,"Little Neck","Little Neck Parkway and 39th Road, just north of Northern Boulevard.",40.77504,-73.74065,"http://lirr42.mta.info/stationInfo.php?id=24",1,9,"GO404_19_65","Great Neck",370,0,43
"1859","GO404_19_370",19:48:00,19:48:00,25,9,"Great Neck","Middle Neck Road and Station Plaza at Great Neck Road, 1/4 mile North of Route 25A.",40.78721,-73.7261,"http://lirr42.mta.info/stationInfo.php?id=25",1,9,"GO404_19_65","Great Neck",370,0,43
"1860","GO404_19_398",17:14:00,17:14:00,8,0,"Penn Station","34th Street between 7th & 8th Avenues.",40.75058,-73.99358,"http://lirr42.mta.info/stationInfo.php?id=8",1,9,"GO404_19_65","Great Neck",398,0,43
"1861","GO404_19_398",17:35:00,17:35:00,22,1,"Bayside","213th Street and  41st Avenue, off Bell Boulevard and just north of Northern Boulevard.",40.76314,-73.77125,"http://lirr42.mta.info/stationInfo.php?id=22",1,9,"GO404_19_65","Great Neck",398,0,43
"1862","GO404_19_398",17:38:00,17:38:00,23,2,"Douglaston","235th Street and 41st Avenue, off Douglaston Parkway and Wainscott Avenue.  Just north of Northern Boulevard.",40.76806,-73.74941,"http://lirr42.mta.info/stationInfo.php?id=23",1,9,"GO404_19_65","Great Neck",398,0,43
"1863","GO404_19_398",17:41:00,17:41:00,24,3,"Little Neck","Little Neck Parkway and 39th Road, just north of Northern Boulevard.",40.77504,-73.74065,"http://lirr42.mta.info/stationInfo.php?id=24",1,9,"GO404_19_65","Great Neck",398,0,43
"1864","GO404_19_398",17:45:00,17:45:00,25,4,"Great Neck","Middle Neck Road and Station Plaza at Great Neck Road, 1/4 mile North of Route 25A.",40.78721,-73.7261,"http://lirr42.mta.info/stationInfo.php?id=25",1,9,"GO404_19_65","Great Neck",398,0,43
"1865","GO404_19_400",00:17:00,00:17:00,8,0,"Penn Station","34th Street between 7th & 8th Avenues.",40.75058,-73.99358,"http://lirr42.mta.info/stationInfo.php?id=8",1,9,"GO404_19_65","Port Washington",400,0,47
"1866","GO404_19_400",00:28:00,00:28:00,9,1,"Woodside","61st Street and Roosevelt Avenue",40.74584,-73.90297,"http://lirr42.mta.info/stationInfo.php?id=9",1,9,"GO404_19_65","Port Washington",400,0,47
"1867","GO404_19_400",00:36:00,00:36:00,18,2,"Flushing Main Street","Main Street and 41st Avenue, off Kissena Boulevard.",40.75789,-73.83135,"http://lirr42.mta.info/stationInfo.php?id=18",1,9,"GO404_19_65","Port Washington",400,0,47
"1868","GO404_19_400",00:38:00,00:38:00,19,3,"Murray Hill","150th Street and 41st Avenue, just south of Roosevelt Avenue.",40.7627,-73.81454,"http://lirr42.mta.info/stationInfo.php?id=19",2,9,"GO404_19_65","Port Washington",400,0,47
"1869","GO404_19_400",00:40:00,00:40:00,20,4,"Broadway","Intersection of 162nd Street and Northern Boulevard.",40.76164,-73.80176,"http://lirr42.mta.info/stationInfo.php?id=20",1,9,"GO404_19_65","Port Washington",400,0,47
"1870","GO404_19_400",00:42:00,00:42:00,21,5,"Auburndale","Off Station Road, between 192nd Street and 39th Avenue, just north of Northern Boulevard.",40.76143,-73.78996,"http://lirr42.mta.info/stationInfo.php?id=21",1,9,"GO404_19_65","Port Washington",400,0,47
